"Years","Run_1","Run_2","Run_3","Run_4","Run_5","Run_6","Run_7","Run_8","Run_9","Run_10","Run_11","Run_12","Run_13","Run_14","Run_15","Run_16","Run_17","Run_18","Run_19","Run_20","Run_21","Run_22","Run_23","Run_24","Run_25","Run_26","Run_27","Run_28","Run_29","Run_30","Run_31","Run_32","Run_33","Run_34","Run_35","Run_36","Run_37","Run_38","Run_39","Run_40","Run_41","Run_42","Run_43","Run_44","Run_45","Run_46","Run_47","Run_48","Run_49","Run_50","Run_51","Run_52","Run_53","Run_54","Run_55","Run_56","Run_57","Run_58","Run_59","Run_60","Run_61","Run_62","Run_63","Run_64","Run_65","Run_66","Run_67","Run_68","Run_69","Run_70","Run_71","Run_72","Run_73","Run_74","Run_75","Run_76","Run_77","Run_78","Run_79","Run_80","Run_81","Run_82","Run_83","Run_84","Run_85","Run_86","Run_87","Run_88","Run_89","Run_90","Run_91","Run_92","Run_93","Run_94","Run_95","Run_96","Run_97","Run_98","Run_99","Run_100","Run_101","Run_102","Run_103","Run_104","Run_105","Run_106","Run_107","Run_108","Run_109","Run_110","Run_111","Run_112","Run_113","Run_114","Run_115","Run_116","Run_117","Run_118","Run_119","Run_120","Run_121","Run_122","Run_123","Run_124","Run_125","Run_126","Run_127","Run_128"
2117,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,5.89125132674,5.78733235104,6.28437750612,6.18039771065,2.7489653339,2.69808235281,3.26928597174,3.18775641854,5.89411757473,5.79014578468,6.28728647879,6.18326438342,3.18633002984,3.11007863081,3.80273613772,3.69529911958,5.95181963316,5.84743079696,6.34222339485,6.23810294822,3.33349120136,3.25068932346,3.95738365432,3.84585911543,5.95385205586,5.84943207147,6.34432198517,6.24016136333,3.79949797664,3.69342438462,4.4617249508,4.33370631958,5.89125132674,5.78733235104,6.28437750612,6.18039771065,2.02792261371,2.01450892699,2.31188484574,2.2775470027,5.89411757473,5.79014578468,6.28728647879,6.18326438342,2.35671382089,2.3264270442,2.77220145304,2.7144807343,5.95181963316,5.84743079696,6.34222339485,6.23810294822,2.47420219899,2.43829134864,2.91588464203,2.85194692345,5.95385205586,5.84943207147,6.34432198517,6.24016136333,2.89544321901,2.83459124368,3.46777095481,3.37293885633
2118,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,5.90028316846,5.79620505605,6.29403651866,6.1899149196,2.74913502581,2.698240771,3.27138397941,3.18974243487,5.90311131936,5.79898082648,6.29690897942,6.19274534208,3.18971902109,3.11322651988,3.80860038633,3.70087074233,5.95977616318,5.85523839094,6.3508544018,6.24659660197,3.33796523931,3.25487347231,3.96421099492,3.85238890482,5.96178527972,5.85721636911,6.35293144622,6.24863336391,3.80693547888,3.70045722681,4.4710952725,4.34278091951,5.90028316846,5.79620505605,6.29403651866,6.1899149196,2.02402269756,2.01087547057,2.30773288959,2.27371948638,5.90311131936,5.79898082648,6.29690897942,6.19274534208,2.35467949482,2.32453738096,2.77134069616,2.71369436038,5.95977616318,5.85523839094,6.3508544018,6.24659660197,2.47333880294,2.43748761326,2.91667068924,2.85268639456,5.96178527972,5.85721636911,6.35293144622,6.24863336391,2.89758635617,2.83655891608,3.47264165442,3.37750357208
2119,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,5.90893941263,5.80470051111,6.30334366257,6.19907778054,2.74869848735,2.69781420949,3.27286404585,3.19112147556,5.91173062198,5.80743976254,6.30618070963,6.20187304547,3.19250564973,3.11578808792,3.81388583931,3.70586811691,5.96738265455,5.86269380679,6.35915851103,6.25476057582,3.3418454643,3.25847797265,3.97047060364,3.85835467586,5.9693693361,5.86464936187,6.36121480809,6.25677648807,3.81379188036,3.70691824889,4.47992386055,4.35131382644,5.90893941263,5.80470051111,6.30334366257,6.19907778054,2.01956404717,2.00670650262,2.30300580456,2.26932456089,5.91173062198,5.80743976254,6.30618070963,6.20187304547,2.35204554719,2.32207271663,2.76981281821,2.71225986077,5.96738265455,5.86269380679,6.35915851103,6.25476057582,2.47188438624,2.43611541669,2.91681910274,2.85280394146,5.9693693361,5.86464936187,6.36121480809,6.25677648807,2.89912131019,2.83793814159,3.47690190096,3.38146699245
2120,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,5.91722633449,5.81282493388,6.31230593479,6.20789324608,2.747648823,2.69679659975,3.27372194896,3.19188982916,5.91998171339,5.81552876663,6.31510862413,6.2106544042,3.19468463565,3.11775851108,3.81859115044,3.71028998077,5.97464498874,5.86980288935,6.36714230273,6.26260142134,3.34512766179,3.26149892082,3.97616225769,3.86375619699,5.97661006141,5.87173684969,6.3691786093,6.26459724558,3.82006562872,3.71280583737,4.48821325201,4.35930736712,5.91722633449,5.81282493388,6.31230593479,6.20789324608,2.01453935494,2.00199580418,2.29772386571,2.26438429345,5.91998171339,5.81552876663,6.31510862413,6.2106544042,2.34880418643,2.31902631882,2.76761451448,2.71017474682,5.97464498874,5.86980288935,6.36714230273,6.26260142134,2.46983160656,2.43416837238,2.91632423886,2.85229471466,5.97661006141,5.87173684969,6.3691786093,6.26459724558,2.90004147159,2.83872300667,3.48054856505,3.38482624823
2121,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,5.9251229121,5.82055724222,6.32090305462,6.21634098755,2.74595161831,2.69515437492,3.27392575874,3.19201609599,5.9278435291,5.82322671453,6.32367240189,6.21906904942,3.19622320247,3.11910548569,3.82268743869,3.71410753907,5.98154173937,5.8765441723,6.37478507142,6.27009840021,3.34778016534,3.26390497282,3.98125825582,3.86856575854,5.98348598664,5.87845732377,6.37680210503,6.27207485862,3.82572777541,3.71809098782,4.49593858709,4.36673646993,5.9251229121,5.82055724222,6.32090305462,6.21634098755,2.00891392474,1.99670975252,2.29187292267,2.25888622293,5.9278435291,5.82322671453,6.32367240189,6.21906904942,2.34492014134,2.3153639865,2.76471536591,2.7074094529,5.98154173937,5.8765441723,6.37478507142,6.27009840021,2.46714566308,2.43161264435,2.91515342775,2.85112692281,5.98348598664,5.87845732377,6.37680210503,6.27207485862,2.90031275178,2.83888013484,3.48355092641,3.3875508872
2122,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,5.93261301781,5.82788124109,6.32911971731,6.22440564276,2.74357603188,2.69285762795,3.27344713877,3.19147253462,5.93529990091,5.83051737112,6.3318566997,6.22710158067,3.19709236707,3.11980055537,3.82614981049,3.71729599277,5.98805637237,5.88290107372,6.38207108706,6.27723573956,3.34977522595,3.26566874344,3.98573501608,3.87275977256,5.98998053741,5.88479416202,6.38406952816,6.27919351707,3.83075352707,3.72274886561,4.50307938011,4.37358042748,5.93261301781,5.82788124109,6.32911971731,6.22440564276,2.00265642496,1.99081819633,2.28543690732,2.2528160224,5.93529990091,5.83051737112,6.3318566997,6.22710158067,2.34036156235,2.31105504652,2.76109541264,2.70394353725,5.98805637237,5.88290107372,6.38207108706,6.27723573956,2.46379527914,2.42841801511,2.91327892663,2.84927373955,5.98998053741,5.88479416202,6.38406952816,6.27919351707,2.89990475403,2.83837991248,3.48588206092,3.38961427815
2123,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,5.93970591057,5.83480612618,6.33696599168,6.2320972232,2.74051647411,2.68990179908,3.27228307067,3.19025690899,5.94236004884,5.83740989363,6.33967154961,6.23476197284,3.19728832733,3.11984051955,3.82897834301,3.71985554362,5.99419773094,5.88888239231,6.38900998728,6.28402303364,3.35111031879,3.26678813493,3.98959400657,3.87633972503,5.99610251875,5.89075612506,6.39099048133,6.28596278,3.83514331473,3.72677990233,4.50964028236,4.37984368192,5.93970591057,5.83480612618,6.33696599168,6.2320972232,1.99576117691,1.98431672235,2.27842114129,2.24618080467,5.94236004884,5.83740989363,6.33967154961,6.23476197284,2.33512200272,2.30609432973,2.75677739877,2.69979962798,5.99419773094,5.88888239231,6.38900998728,6.28402303364,2.4597745896,2.42457977133,2.91069879646,2.84673415515,5.99610251875,5.89075612506,6.39099048133,6.28596278,2.89881233974,2.83721806977,3.48753994609,3.39101473725
2124,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,5.94640787227,5.84133811811,6.34444894592,6.23942273951,2.7367645331,2.68627954724,3.27042847566,3.18836495665,5.94903021745,5.84391046576,6.34712398458,6.24205720151,3.19680434423,3.1192192785,3.8311699428,3.72178323682,5.9999716714,5.89449394116,6.39560840241,6.29046686865,3.35177999829,3.26725815965,3.9928335762,3.87930399309,6.00185775084,5.89634898993,6.39757156176,6.29238920035,3.8388946102,3.7301815918,4.51562286601,4.38552760211,5.94640787227,5.84133811811,6.34444894592,6.23942273951,1.98822014393,1.97719855118,2.27082526554,2.23898197075,5.94903021745,5.84391046576,6.34712398458,6.24205720151,2.3291923865,2.30047406482,2.75177821348,2.69499528852,5.9999716714,5.89449394116,6.39560840241,6.29046686865,2.45507507926,2.42009057491,2.90740950444,2.84350580299,6.00185775084,5.89634898993,6.39757156176,6.29238920035,2.89702752884,2.83538753348,3.48851935493,3.39174739948
2125,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,5.95272283351,5.84748108766,6.3515732918,6.24638684593,2.73230950978,2.68198127989,3.26787650159,3.18579060188,5.9553143015,5.85002292283,6.35421868263,6.24899188727,3.19563130922,3.11792839704,3.83271901473,3.72307363059,6.00538169086,5.89973917505,6.40187060103,6.2965714685,3.3517764672,3.26707150608,3.99544961667,3.88164850796,6.00724969658,5.90157617724,6.40381700681,6.29847697059,3.84200252259,3.73294908404,4.52102628727,4.39063114753,5.95272283351,5.84748108766,6.3515732918,6.24638684593,1.98002338391,1.96945497987,2.26264449069,2.23121644756,5.9553143015,5.85002292283,6.35421868263,6.24899188727,2.32256150928,2.29418437108,2.74610666309,2.68953999899,6.00538169086,5.89973917505,6.40187060103,6.2965714685,2.44968608399,2.41494095775,2.90341987633,2.83959901415,6.00724969658,5.90157617724,6.40381700681,6.29847697059,2.89454004157,2.83287896434,3.48881252664,3.39180488957
2126,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,5.95864007651,5.8532244627,6.35832783499,6.25297847663,2.72714579826,2.67700236731,3.26462121786,3.18252934236,5.96120154612,5.85573665601,6.36094441455,6.25555492959,3.19376063465,3.11596012881,3.83361538627,3.7237170773,6.01041651544,5.90460698149,6.40778484428,6.30232523373,3.3510910976,3.26622025551,3.99743234874,3.88336391323,6.01226704882,5.9064265413,6.40971504713,6.30421446066,3.84445752921,3.73507327752,4.52584086081,4.39514486268,5.95864007651,5.8532244627,6.35832783499,6.25297847663,1.97117513771,1.96109067282,2.2538827944,2.22288941391,5.96120154612,5.85573665601,6.36094441455,6.25555492959,2.3152278814,2.28722462151,2.73977201195,2.68344370927,6.01041651544,5.90460698149,6.40778484428,6.30232523373,2.44360509487,2.40912925374,2.89874809136,2.83503212951,6.01226704882,5.9064265413,6.40971504713,6.30421446066,2.8913428868,2.82968632191,3.48840956986,3.39117805843
2127,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,5.96418987315,5.85859905927,6.36473782862,6.25922343059,2.72137923947,2.67144635935,3.26076081482,3.17868048705,5.96672217829,5.86108243691,6.36732639143,6.26177208566,3.19127909398,3.11340053301,3.83392627486,3.72378120603,6.01510545552,5.90912723434,6.41337550353,6.30775309261,3.34980571687,3.26478579438,3.9988453299,3.88451426898,6.01693908368,5.91092992165,6.41529002198,6.30962656673,3.84632696276,3.73662185709,4.53011874625,4.39912175532,5.96418987315,5.85859905927,6.36473782862,6.25922343059,1.9618216906,1.95224549558,2.2446726012,2.21412929666,5.96672217829,5.86108243691,6.36732639143,6.26177208566,2.30731709783,2.27971622419,2.73289075824,2.67682064634,6.01510545552,5.90912723434,6.41337550353,6.30775309261,2.43695119541,2.402770957,2.89351171275,2.82992031388,6.01693908368,5.91092992165,6.41529002198,6.30962656673,2.88753388885,2.8259058863,3.4873870048,3.38994380434
2128,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,5.96942582569,5.86365880888,6.3708518379,6.26517066914,2.71513799039,2.66543616735,3.25642170921,3.17436744726,5.9719297578,5.86611415518,6.37341313866,6.26769227731,3.18829623132,3.11035633097,3.83374203084,3.72335551272,6.019501192,5.91335296826,6.41869029657,6.3129031737,3.34802490148,3.26287039286,3.99977519439,3.8851855854,6.02131844987,5.91513932079,6.42058961897,6.31476138721,3.84770110765,3.73768419377,4.53393521338,4.40263721875,5.96942582569,5.86365880888,6.3708518379,6.26517066914,1.9521287202,1.9430740679,2.23516578887,2.20507995599,5.9719297578,5.86611415518,6.37341313866,6.26769227731,2.29897569077,2.27179771929,2.72559859252,2.66980136631,6.019501192,5.91335296826,6.41869029657,6.3129031737,2.42986447622,2.39599909797,2.88784576973,2.82439377127,6.02131844987,5.91513932079,6.42058961897,6.31476138721,2.88323284369,2.82165333342,3.48584502844,3.38820104116
